net1,sta1,lat1,lon1,net2,sta2,lat2,lon2,distance_km,shared_days
YT,HOWD,-77.5286,-86.7694,YT,SILY,-77.1332,-125.966,939.1328386571506,4669
YT,HOWD,-77.5286,-86.7694,YT,MA09,-79.8993,-104.9977,473.15033035785825,717
YT,HOWD,-77.5286,-86.7694,YT,ST04,-80.7152,-116.5792,707.3160595384769,586
YT,HOWD,-77.5286,-86.7694,YT,ST02,-82.069,-109.1247,661.0227448285009,615
YT,HOWD,-77.5286,-86.7694,YT,STEW,-84.1863,-86.2349,740.3557888814755,3184
YT,HOWD,-77.5286,-86.7694,YT,UPTW,-77.5781,-109.0374,530.5015578214665,4174
YT,HOWD,-77.5286,-86.7694,YT,PECA,-85.6124,-68.5525,935.647148097476,3346
YT,HOWD,-77.5286,-86.7694,YT,MECK,-75.2808,-72.185,453.95856992821933,2651
YT,HOWD,-77.5286,-86.7694,1D,WELC,-70.731812,-63.82737,1015.0333057689901,354
YT,MPAT,-78.0297,-155.0221,XH,DR15,-79.492798,-179.919296,558.5814703407302,725
YT,MPAT,-78.0297,-155.0221,XH,RS06,-79.283501,-171.620193,387.2178432910841,729
YT,MPAT,-78.0297,-155.0221,YT,SURP,-84.7199,-171.2017,784.1737205147131,3529
YT,MPAT,-78.0297,-155.0221,XH,RS15,-80.496597,-169.978806,411.66885283403866,721
YT,MPAT,-78.0297,-155.0221,XH,RS10,-79.278801,-155.467697,139.23448578054803,800
YT,MPAT,-78.0297,-155.0221,YT,CLRK,-77.3231,-141.8485,321.60674398756856,2179
YT,MPAT,-78.0297,-155.0221,YT,SILY,-77.1332,-125.966,694.4716298228158,2888
YT,MPAT,-78.0297,-155.0221,YT,MA09,-79.8993,-104.9977,1049.5057267800341,717
YT,MPAT,-78.0297,-155.0221,YT,ST04,-80.7152,-116.5792,823.992961174154,586
YT,MPAT,-78.0297,-155.0221,YT,ST02,-82.069,-109.1247,953.7940587389213,615
